Subject	Experiment	Sex	Age	TrialStartTime	Block	Trial	Target1_Label	Target1_Location	Target2_Label	Target2_Location	Target3_Label	Target3_Location	Target4_Label	Target4_Location	Target5_Label	Target5_Location	Target6_Label	Target6_Location	Best_Label	TargetNum	Best_Location	Best_Payment	Best_Penalty	Best_Mprob	Best_Signal	Covered	Warning	Action	Outcome	Caught
24129367	peSSE-FI	female	55	1524846943355	1	23	R1T1	5	R1T2	4	R1T3	1	R1T4	3	R1T5	2	R1T6	6	R1T4	4	3	9	10	0.4	0.74	0	1	0	0	0
24129367	peSSE-FI	female	55	1524846950950	1	24	R1T1	5	R1T2	4	R1T3	1	R1T4	3	R1T5	2	R1T6	6	R1T6	6	6	5	5	0.36	0.56	0	0	1	5	0
24129367	peSSE-FI	female	55	1524846973324	1	25	R1T1	5	R1T2	4	R1T3	1	R1T4	3	R1T5	2	R1T6	6	R1T2	2	4	8	5	0.51	0.65	0	0	1	8	0
24129367	peSSE-FI	female	55	1524846978173	2	1	R2T1	3	R2T2	6	R2T3	2	R2T4	4	R2T5	1	R2T6	5	R2T1	1	3	5	3	0.41	0.42	0	0	1	5	0
24129367	peSSE-FI	female	55	1524846996336	2	2	R2T1	3	R2T2	6	R2T3	2	R2T4	4	R2T5	1	R2T6	5	R2T2	2	6	8	5	0.48	0.58	0	1	1	8	0
24129367	peSSE-FI	female	55	1524847004242	2	3	R2T1	3	R2T2	6	R2T3	2	R2T4	4	R2T5	1	R2T6	5	R2T4	4	4	8	9	0.37	0.66	0	1	1	8	0
24129367	peSSE-FI	female	55	1524847010497	2	4	R2T1	3	R2T2	6	R2T3	2	R2T4	4	R2T5	1	R2T6	5	R2T5	5	1	5	7	0.27	0.52	0	1	0	0	0
24129367	peSSE-FI	female	55	1524847017111	2	5	R2T1	3	R2T2	6	R2T3	2	R2T4	4	R2T5	1	R2T6	5	R2T3	3	2	7	6	0.41	0.6	1	1	1	-6	1
24129367	peSSE-FI	female	55	1524847021357	2	6	R2T1	3	R2T2	6	R2T3	2	R2T4	4	R2T5	1	R2T6	5	R2T3	3	2	7	6	0.41	0.6	0	1	1	7	0
24129367	peSSE-FI	female	55	1524847025349	2	7	R2T1	3	R2T2	6	R2T3	2	R2T4	4	R2T5	1	R2T6	5	R2T4	4	4	8	9	0.37	0.66	0	0	1	8	0
24129367	peSSE-FI	female	55	1524847035942	2	8	R2T1	3	R2T2	6	R2T3	2	R2T4	4	R2T5	1	R2T6	5	R2T1	1	3	5	3	0.41	0.42	0	0	1	5	0
24129367	peSSE-FI	female	55	1524847042472	2	9	R2T1	3	R2T2	6	R2T3	2	R2T4	4	R2T5	1	R2T6	5	R2T2	2	6	8	5	0.48	0.58	0	0	1	8	0
24129367	peSSE-FI	female	55	1524847049436	2	10	R2T1	3	R2T2	6	R2T3	2	R2T4	4	R2T5	1	R2T6	5	R2T4	4	4	8	9	0.37	0.66	1	1	1	-9	1
24129367	peSSE-FI	female	55	1524847055860	2	11	R2T1	3	R2T2	6	R2T3	2	R2T4	4	R2T5	1	R2T6	5	R2T4	4	4	8	9	0.37	0.66	0	0	1	8	0
24129367	peSSE-FI	female	55	1524847059881	2	12	R2T1	3	R2T2	6	R2T3	2	R2T4	4	R2T5	1	R2T6	5	R2T5	5	1	5	7	0.27	0.52	0	1	0	0	0
24129367	peSSE-FI	female	55	1524847070382	2	13	R2T1	3	R2T2	6	R2T3	2	R2T4	4	R2T5	1	R2T6	5	R2T1	1	3	5	3	0.41	0.42	0	0	1	5	0
24129367	peSSE-FI	female	55	1524847075389	2	14	R2T1	3	R2T2	6	R2T3	2	R2T4	4	R2T5	1	R2T6	5	R2T3	3	2	7	6	0.41	0.6	1	1	1	-6	1
24129367	peSSE-FI	female	55	1524847081618	2	15	R2T1	3	R2T2	6	R2T3	2	R2T4	4	R2T5	1	R2T6	5	R2T3	3	2	7	6	0.41	0.6	1	1	1	-6	1
24129367	peSSE-FI	female	55	1524847085220	2	16	R2T1	3	R2T2	6	R2T3	2	R2T4	4	R2T5	1	R2T6	5	R2T4	4	4	8	9	0.37	0.66	0	1	1	8	0
24129367	peSSE-FI	female	55	1524847090439	2	17	R2T1	3	R2T2	6	R2T3	2	R2T4	4	R2T5	1	R2T6	5	R2T2	2	6	8	5	0.48	0.58	1	1	1	-5	1
24129367	peSSE-FI	female	55	1524847097859	2	18	R2T1	3	R2T2	6	R2T3	2	R2T4	4	R2T5	1	R2T6	5	R2T2	2	6	8	5	0.48	0.58	1	1	1	-5	1
24129367	peSSE-FI	female	55	1524847101273	2	19	R2T1	3	R2T2	6	R2T3	2	R2T4	4	R2T5	1	R2T6	5	R2T2	2	6	8	5	0.48	0.58	1	1	1	-5	1
24129367	peSSE-FI	female	55	1524847105138	2	20	R2T1	3	R2T2	6	R2T3	2	R2T4	4	R2T5	1	R2T6	5	R2T1	1	3	5	3	0.41	0.42	1	1	1	-3	1
24129367	peSSE-FI	female	55	1524847108408	2	21	R2T1	3	R2T2	6	R2T3	2	R2T4	4	R2T5	1	R2T6	5	R2T4	4	4	8	9	0.37	0.66	0	0	1	8	0
24129367	peSSE-FI	female	55	1524847112976	2	22	R2T1	3	R2T2	6	R2T3	2	R2T4	4	R2T5	1	R2T6	5	R2T5	5	1	5	7	0.27	0.52	0	1	0	0	0
24129367	peSSE-FI	female	55	1524847117934	2	23	R2T1	3	R2T2	6	R2T3	2	R2T4	4	R2T5	1	R2T6	5	R2T1	1	3	5	3	0.41	0.42	0	1	1	5	0
24129367	peSSE-FI	female	55	1524847121743	2	24	R2T1	3	R2T2	6	R2T3	2	R2T4	4	R2T5	1	R2T6	5	R2T4	4	4	8	9	0.37	0.66	0	1	1	8	0
24129367	peSSE-FI	female	55	1524847127604	2	25	R2T1	3	R2T2	6	R2T3	2	R2T4	4	R2T5	1	R2T6	5	R2T5	5	1	5	7	0.27	0.52	1	1	1	-7	1
24129367	peSSE-FI	female	55	1524847136100	3	1	R3T1	4	R3T2	1	R3T3	2	R3T4	5	R3T5	6	R3T6	3	R3T5	5	6	3	6	0.2	0.5	1	1	1	-6	1
24129367	peSSE-FI	female	55	1524847153710	3	2	R3T1	4	R3T2	1	R3T3	2	R3T4	5	R3T5	6	R3T6	3	R3T5	5	6	3	6	0.2	0.5	0	0	1	3	0
24129367	peSSE-FI	female	55	1524847157049	3	3	R3T1	4	R3T2	1	R3T3	2	R3T4	5	R3T5	6	R3T6	3	R3T4	4	5	5	8	0.29	0.65	1	1	1	-8	1
24129367	peSSE-FI	female	55	1524847160892	3	4	R3T1	4	R3T2	1	R3T3	2	R3T4	5	R3T5	6	R3T6	3	R3T4	4	5	5	8	0.29	0.65	0	1	0	0	0
24129367	peSSE-FI	female	55	1524847168433	3	5	R3T1	4	R3T2	1	R3T3	2	R3T4	5	R3T5	6	R3T6	3	R3T3	3	2	6	6	0.4	0.67	0	1	1	6	0
24129367	peSSE-FI	female	55	1524847174514	3	6	R3T1	4	R3T2	1	R3T3	2	R3T4	5	R3T5	6	R3T6	3	R3T2	2	1	9	4	0.6	0.67	1	1	1	-4	1
24129367	peSSE-FI	female	55	1524847181674	3	7	R3T1	4	R3T2	1	R3T3	2	R3T4	5	R3T5	6	R3T6	3	R3T2	2	1	9	4	0.6	0.67	1	1	1	-4	1
24129367	peSSE-FI	female	55	1524847185312	3	8	R3T1	4	R3T2	1	R3T3	2	R3T4	5	R3T5	6	R3T6	3	R3T1	1	4	3	3	0.3	0.43	1	1	1	-3	1
24129367	peSSE-FI	female	55	1524847195418	3	9	R3T1	4	R3T2	1	R3T3	2	R3T4	5	R3T5	6	R3T6	3	R3T5	5	6	3	6	0.2	0.5	0	1	1	3	0
24129367	peSSE-FI	female	55	1524847199766	3	10	R3T1	4	R3T2	1	R3T3	2	R3T4	5	R3T5	6	R3T6	3	R3T3	3	2	6	6	0.4	0.67	1	1	1	-6	1
24129367	peSSE-FI	female	55	1524847207154	3	11	R3T1	4	R3T2	1	R3T3	2	R3T4	5	R3T5	6	R3T6	3	R3T6	6	3	2	2	0.2	0.25	0	0	1	2	0
24129367	peSSE-FI	female	55	1524847213162	3	12	R3T1	4	R3T2	1	R3T3	2	R3T4	5	R3T5	6	R3T6	3	R3T1	1	4	3	3	0.3	0.43	1	1	1	-3	1
24129367	peSSE-FI	female	55	1524847218509	3	13	R3T1	4	R3T2	1	R3T3	2	R3T4	5	R3T5	6	R3T6	3	R3T3	3	2	6	6	0.4	0.67	1	1	1	-6	1
24129367	peSSE-FI	female	55	1524847223297	3	14	R3T1	4	R3T2	1	R3T3	2	R3T4	5	R3T5	6	R3T6	3	R3T5	5	6	3	6	0.2	0.5	0	1	0	0	0
24129367	peSSE-FI	female	55	1524847228401	3	15	R3T1	4	R3T2	1	R3T3	2	R3T4	5	R3T5	6	R3T6	3	R3T6	6	3	2	2	0.2	0.25	0	0	1	2	0
24129367	peSSE-FI	female	55	1524847232152	3	16	R3T1	4	R3T2	1	R3T3	2	R3T4	5	R3T5	6	R3T6	3	R3T6	6	3	2	2	0.2	0.25	0	1	1	2	0
24129367	peSSE-FI	female	55	1524847236858	3	17	R3T1	4	R3T2	1	R3T3	2	R3T4	5	R3T5	6	R3T6	3	R3T2	2	1	9	4	0.6	0.67	1	1	1	-4	1
24129367	peSSE-FI	female	55	1524847243633	3	18	R3T1	4	R3T2	1	R3T3	2	R3T4	5	R3T5	6	R3T6	3	R3T2	2	1	9	4	0.6	0.67	0	1	1	9	0
24129367	peSSE-FI	female	55	1524847248595	3	19	R3T1	4	R3T2	1	R3T3	2	R3T4	5	R3T5	6	R3T6	3	R3T1	1	4	3	3	0.3	0.43	0	1	1	3	0
24129367	peSSE-FI	female	55	1524847255480	3	20	R3T1	4	R3T2	1	R3T3	2	R3T4	5	R3T5	6	R3T6	3	R3T6	6	3	2	2	0.2	0.25	0	0	1	2	0
24129367	peSSE-FI	female	55	1524847258955	3	21	R3T1	4	R3T2	1	R3T3	2	R3T4	5	R3T5	6	R3T6	3	R3T6	6	3	2	2	0.2	0.25	0	0	1	2	0
24129367	peSSE-FI	female	55	1524847262224	3	22	R3T1	4	R3T2	1	R3T3	2	R3T4	5	R3T5	6	R3T6	3	R3T6	6	3	2	2	0.2	0.25	0	0	1	2	0
24129367	peSSE-FI	female	55	1524847265850	3	23	R3T1	4	R3T2	1	R3T3	2	R3T4	5	R3T5	6	R3T6	3	R3T6	6	3	2	2	0.2	0.25	1	1	0	0	0
24129367	peSSE-FI	female	55	1524847270240	3	24	R3T1	4	R3T2	1	R3T3	2	R3T4	5	R3T5	6	R3T6	3	R3T3	3	2	6	6	0.4	0.67	1	1	1	-6	1
24129367	peSSE-FI	female	55	1524847278457	3	25	R3T1	4	R3T2	1	R3T3	2	R3T4	5	R3T5	6	R3T6	3	R3T3	3	2	6	6	0.4	0.67	0	1	1	6	0
24129367	peSSE-FI	female	55	1524847283016	4	1	R4T1	6	R4T2	2	R4T3	4	R4T4	1	R4T5	3	R4T6	5	R4T2	2	2	6	3	0.51	0.52	1	1	1	-3	1
24129367	peSSE-FI	female	55	1524847299999	4	2	R4T1	6	R4T2	2	R4T3	4	R4T4	1	R4T5	3	R4T6	5	R4T2	2	2	6	3	0.51	0.52	0	0	1	6	0
24129367	peSSE-FI	female	55	1524847303250	4	3	R4T1	6	R4T2	2	R4T3	4	R4T4	1	R4T5	3	R4T6	5	R4T6	6	5	3	4	0.23	0.4	1	1	1	-4	1
24129367	peSSE-FI	female	55	1524847313849	4	4	R4T1	6	R4T2	2	R4T3	4	R4T4	1	R4T5	3	R4T6	5	R4T6	6	5	3	4	0.23	0.4	1	1	1	-4	1
24129367	peSSE-FI	female	55	1524847317229	4	5	R4T1	6	R4T2	2	R4T3	4	R4T4	1	R4T5	3	R4T6	5	R4T3	3	4	7	7	0.4	0.67	1	1	1	-7	1
24129367	peSSE-FI	female	55	1524847321004	4	6	R4T1	6	R4T2	2	R4T3	4	R4T4	1	R4T5	3	R4T6	5	R4T3	3	4	7	7	0.4	0.67	0	1	1	7	0
24129367	peSSE-FI	female	55	1524847325154	4	7	R4T1	6	R4T2	2	R4T3	4	R4T4	1	R4T5	3	R4T6	5	R4T1	1	6	4	3	0.37	0.44	1	1	1	-3	1
24129367	peSSE-FI	female	55	1524847329740	4	8	R4T1	6	R4T2	2	R4T3	4	R4T4	1	R4T5	3	R4T6	5	R4T1	1	6	4	3	0.37	0.44	0	0	1	4	0
24129367	peSSE-FI	female	55	1524847333365	4	9	R4T1	6	R4T2	2	R4T3	4	R4T4	1	R4T5	3	R4T6	5	R4T2	2	2	6	3	0.51	0.52	1	1	1	-3	1
24129367	peSSE-FI	female	55	1524847339827	4	10	R4T1	6	R4T2	2	R4T3	4	R4T4	1	R4T5	3	R4T6	5	R4T2	2	2	6	3	0.51	0.52	0	1	1	6	0
24129367	peSSE-FI	female	55	1524847343391	4	11	R4T1	6	R4T2	2	R4T3	4	R4T4	1	R4T5	3	R4T6	5	R4T5	5	3	5	9	0.26	0.63	0	1	0	0	0
24129367	peSSE-FI	female	55	1524847348033	4	12	R4T1	6	R4T2	2	R4T3	4	R4T4	1	R4T5	3	R4T6	5	R4T3	3	4	7	7	0.4	0.67	1	1	1	-7	1
24129367	peSSE-FI	female	55	1524847352894	4	13	R4T1	6	R4T2	2	R4T3	4	R4T4	1	R4T5	3	R4T6	5	R4T3	3	4	7	7	0.4	0.67	0	0	1	7	0
24129367	peSSE-FI	female	55	1524847356666	4	14	R4T1	6	R4T2	2	R4T3	4	R4T4	1	R4T5	3	R4T6	5	R4T1	1	6	4	3	0.37	0.44	1	1	1	-3	1
24129367	peSSE-FI	female	55	1524847363521	4	15	R4T1	6	R4T2	2	R4T3	4	R4T4	1	R4T5	3	R4T6	5	R4T1	1	6	4	3	0.37	0.44	1	1	1	-3	1
24129367	peSSE-FI	female	55	1524847367102	4	16	R4T1	6	R4T2	2	R4T3	4	R4T4	1	R4T5	3	R4T6	5	R4T2	2	2	6	3	0.51	0.52	0	0	1	6	0
24129367	peSSE-FI	female	55	1524847372582	4	17	R4T1	6	R4T2	2	R4T3	4	R4T4	1	R4T5	3	R4T6	5	R4T2	2	2	6	3	0.51	0.52	0	1	1	6	0
24129367	peSSE-FI	female	55	1524847377542	4	18	R4T1	6	R4T2	2	R4T3	4	R4T4	1	R4T5	3	R4T6	5	R4T5	5	3	5	9	0.26	0.63	0	1	0	0	0
24129367	peSSE-FI	female	55	1524847383410	4	19	R4T1	6	R4T2	2	R4T3	4	R4T4	1	R4T5	3	R4T6	5	R4T3	3	4	7	7	0.4	0.67	1	1	1	-7	1
24129367	peSSE-FI	female	55	1524847388266	4	20	R4T1	6	R4T2	2	R4T3	4	R4T4	1	R4T5	3	R4T6	5	R4T3	3	4	7	7	0.4	0.67	0	1	1	7	0
24129367	peSSE-FI	female	55	1524847392968	4	21	R4T1	6	R4T2	2	R4T3	4	R4T4	1	R4T5	3	R4T6	5	R4T1	1	6	4	3	0.37	0.44	0	0	1	4	0
24129367	peSSE-FI	female	55	1524847399420	4	22	R4T1	6	R4T2	2	R4T3	4	R4T4	1	R4T5	3	R4T6	5	R4T1	1	6	4	3	0.37	0.44	1	1	0	0	0
24129367	peSSE-FI	female	55	1524847403148	4	23	R4T1	6	R4T2	2	R4T3	4	R4T4	1	R4T5	3	R4T6	5	R4T2	2	2	6	3	0.51	0.52	0	0	1	6	0
24129367	peSSE-FI	female	55	1524847406844	4	24	R4T1	6	R4T2	2	R4T3	4	R4T4	1	R4T5	3	R4T6	5	R4T2	2	2	6	3	0.51	0.52	0	0	1	6	0
24129367	peSSE-FI	female	55	1524847410081	4	25	R4T1	6	R4T2	2	R4T3	4	R4T4	1	R4T5	3	R4T6	5	R4T2	2	2	6	3	0.51	0.52	0	0	1	6	0
24164897	peSSE-FI	male	37	1524845808029	0	1	R0T1	5	R0T2	4	R0T3	3	R0T4	2	R0T5	1	R0T6	6	R0T5	5	1	5	7	0.27	0.52	1	1	1	-7	1
24164897	peSSE-FI	male	37	1524845810741	0	2	R0T1	5	R0T2	4	R0T3	3	R0T4	2	R0T5	1	R0T6	6	R0T1	1	5	5	3	0.41	0.42	0	1	1	5	0
24164897	peSSE-FI	male	37	1524845816551	0	3	R0T1	5	R0T2	4	R0T3	3	R0T4	2	R0T5	1	R0T6	6	R0T2	2	4	8	5	0.48	0.58	0	0	1	8	0
24164897	peSSE-FI	male	37	1524845820117	0	4	R0T1	5	R0T2	4	R0T3	3	R0T4	2	R0T5	1	R0T6	6	R0T2	2	4	8	5	0.48	0.58	0	1	1	8	0
24164897	peSSE-FI	male	37	1524845823262	0	5	R0T1	5	R0T2	4	R0T3	3	R0T4	2	R0T5	1	R0T6	6	R0T2	2	4	8	5	0.48	0.58	0	1	1	8	0
24164897	peSSE-FI	male	37	1524845831910	1	1	R1T1	1	R1T2	2	R1T3	4	R1T4	5	R1T5	3	R1T6	6	R1T3	3	4	9	9	0.42	0.72	0	1	1	9	0
24164897	peSSE-FI	male	37	1524845835580	1	2	R1T1	1	R1T2	2	R1T3	4	R1T4	5	R1T5	3	R1T6	6	R1T4	4	5	9	10	0.4	0.74	1	1	1	-10	1
24164897	peSSE-FI	male	37	1524845858246	1	3	R1T1	1	R1T2	2	R1T3	4	R1T4	5	R1T5	3	R1T6	6	R1T3	3	4	9	9	0.42	0.72	0	1	1	9	0
24164897	peSSE-FI	male	37	1524845861895	1	4	R1T1	1	R1T2	2	R1T3	4	R1T4	5	R1T5	3	R1T6	6	R1T3	3	4	9	9	0.42	0.72	0	1	1	9	0
24164897	peSSE-FI	male	37	1524845864543	1	5	R1T1	1	R1T2	2	R1T3	4	R1T4	5	R1T5	3	R1T6	6	R1T3	3	4	9	9	0.42	0.72	1	1	1	-9	1
24164897	peSSE-FI	male	37	1524845867303	1	6	R1T1	1	R1T2	2	R1T3	4	R1T4	5	R1T5	3	R1T6	6	R1T3	3	4	9	9	0.42	0.72	0	1	1	9	0
24164897	peSSE-FI	male	37	1524845870269	1	7	R1T1	1	R1T2	2	R1T3	4	R1T4	5	R1T5	3	R1T6	6	R1T3	3	4	9	9	0.42	0.72	1	1	1	-9	1
24164897	peSSE-FI	male	37	1524845873151	1	8	R1T1	1	R1T2	2	R1T3	4	R1T4	5	R1T5	3	R1T6	6	R1T3	3	4	9	9	0.42	0.72	1	1	1	-9	1
24164897	peSSE-FI	male	37	1524845876401	1	9	R1T1	1	R1T2	2	R1T3	4	R1T4	5	R1T5	3	R1T6	6	R1T3	3	4	9	9	0.42	0.72	0	1	1	9	0
24164897	peSSE-FI	male	37	1524845879606	1	10	R1T1	1	R1T2	2	R1T3	4	R1T4	5	R1T5	3	R1T6	6	R1T1	1	1	2	1	0.22	0.14	0	1	1	2	0
24164897	peSSE-FI	male	37	1524845883397	1	11	R1T1	1	R1T2	2	R1T3	4	R1T4	5	R1T5	3	R1T6	6	R1T6	6	6	5	5	0.36	0.56	1	1	1	-5	1
24164897	peSSE-FI	male	37	1524845888917	1	12	R1T1	1	R1T2	2	R1T3	4	R1T4	5	R1T5	3	R1T6	6	R1T3	3	4	9	9	0.42	0.72	0	1	1	9	0
24164897	peSSE-FI	male	37	1524845892109	1	13	R1T1	1	R1T2	2	R1T3	4	R1T4	5	R1T5	3	R1T6	6	R1T2	2	2	8	5	0.51	0.65	0	0	1	8	0
24164897	peSSE-FI	male	37	1524845896598	1	14	R1T1	1	R1T2	2	R1T3	4	R1T4	5	R1T5	3	R1T6	6	R1T3	3	4	9	9	0.42	0.72	0	0	1	9	0
24164897	peSSE-FI	male	37	1524845903470	1	15	R1T1	1	R1T2	2	R1T3	4	R1T4	5	R1T5	3	R1T6	6	R1T2	2	2	8	5	0.51	0.65	1	1	1	-5	1
24164897	peSSE-FI	male	37	1524845908389	1	16	R1T1	1	R1T2	2	R1T3	4	R1T4	5	R1T5	3	R1T6	6	R1T2	2	2	8	5	0.51	0.65	0	1	1	8	0
24164897	peSSE-FI	male	37	1524845911213	1	17	R1T1	1	R1T2	2	R1T3	4	R1T4	5	R1T5	3	R1T6	6	R1T2	2	2	8	5	0.51	0.65	0	0	1	8	0
24164897	peSSE-FI	male	37	1524845913903	1	18	R1T1	1	R1T2	2	R1T3	4	R1T4	5	R1T5	3	R1T6	6	R1T2	2	2	8	5	0.51	0.65	1	1	1	-5	1
24164897	peSSE-FI	male	37	1524845917135	1	19	R1T1	1	R1T2	2	R1T3	4	R1T4	5	R1T5	3	R1T6	6	R1T3	3	4	9	9	0.42	0.72	0	0	1	9	0
24164897	peSSE-FI	male	37	1524845920678	1	20	R1T1	1	R1T2	2	R1T3	4	R1T4	5	R1T5	3	R1T6	6	R1T2	2	2	8	5	0.51	0.65	0	1	1	8	0
24164897	peSSE-FI	male	37	1524845923221	1	21	R1T1	1	R1T2	2	R1T3	4	R1T4	5	R1T5	3	R1T6	6	R1T3	3	4	9	9	0.42	0.72	1	1	1	-9	1
24164897	peSSE-FI	male	37	1524845926704	1	22	R1T1	1	R1T2	2	R1T3	4	R1T4	5	R1T5	3	R1T6	6	R1T2	2	2	8	5	0.51	0.65	1	1	1	-5	1
24164897	peSSE-FI	male	37	1524845929311	1	23	R1T1	1	R1T2	2	R1T3	4	R1T4	5	R1T5	3	R1T6	6	R1T2	2	2	8	5	0.51	0.65	0	1	1	8	0
24164897	peSSE-FI	male	37	1524845932638	1	24	R1T1	1	R1T2	2	R1T3	4	R1T4	5	R1T5	3	R1T6	6	R1T2	2	2	8	5	0.51	0.65	1	1	1	-5	1
24164897	peSSE-FI	male	37	1524845935526	1	25	R1T1	1	R1T2	2	R1T3	4	R1T4	5	R1T5	3	R1T6	6	R1T2	2	2	8	5	0.51	0.65	0	0	1	8	0
24164897	peSSE-FI	male	37	1524845941398	2	1	R2T1	4	R2T2	3	R2T3	6	R2T4	5	R2T5	1	R2T6	2	R2T2	2	3	8	5	0.48	0.58	1	1	1	-5	1
24164897	peSSE-FI	male	37	1524845955197	2	2	R2T1	4	R2T2	3	R2T3	6	R2T4	5	R2T5	1	R2T6	2	R2T2	2	3	8	5	0.48	0.58	0	1	1	8	0
24164897	peSSE-FI	male	37	1524845957679	2	3	R2T1	4	R2T2	3	R2T3	6	R2T4	5	R2T5	1	R2T6	2	R2T2	2	3	8	5	0.48	0.58	0	1	1	8	0
24164897	peSSE-FI	male	37	1524845960493	2	4	R2T1	4	R2T2	3	R2T3	6	R2T4	5	R2T5	1	R2T6	2	R2T2	2	3	8	5	0.48	0.58	0	0	1	8	0
24164897	peSSE-FI	male	37	1524845965261	2	5	R2T1	4	R2T2	3	R2T3	6	R2T4	5	R2T5	1	R2T6	2	R2T2	2	3	8	5	0.48	0.58	0	0	1	8	0
24164897	peSSE-FI	male	37	1524845968128	2	6	R2T1	4	R2T2	3	R2T3	6	R2T4	5	R2T5	1	R2T6	2	R2T2	2	3	8	5	0.48	0.58	1	1	1	-5	1
24164897	peSSE-FI	male	37	1524845971013	2	7	R2T1	4	R2T2	3	R2T3	6	R2T4	5	R2T5	1	R2T6	2	R2T3	3	6	7	6	0.41	0.6	1	1	1	-6	1
24164897	peSSE-FI	male	37	1524845977527	2	8	R2T1	4	R2T2	3	R2T3	6	R2T4	5	R2T5	1	R2T6	2	R2T3	3	6	7	6	0.41	0.6	0	1	1	7	0
24164897	peSSE-FI	male	37	1524845980359	2	9	R2T1	4	R2T2	3	R2T3	6	R2T4	5	R2T5	1	R2T6	2	R2T2	2	3	8	5	0.48	0.58	0	0	1	8	0
24164897	peSSE-FI	male	37	1524845983816	2	10	R2T1	4	R2T2	3	R2T3	6	R2T4	5	R2T5	1	R2T6	2	R2T2	2	3	8	5	0.48	0.58	0	0	1	8	0
24164897	peSSE-FI	male	37	1524845987281	2	11	R2T1	4	R2T2	3	R2T3	6	R2T4	5	R2T5	1	R2T6	2	R2T2	2	3	8	5	0.48	0.58	0	1	1	8	0
24164897	peSSE-FI	male	37	1524845990422	2	12	R2T1	4	R2T2	3	R2T3	6	R2T4	5	R2T5	1	R2T6	2	R2T2	2	3	8	5	0.48	0.58	0	1	1	8	0
24164897	peSSE-FI	male	37	1524845992757	2	13	R2T1	4	R2T2	3	R2T3	6	R2T4	5	R2T5	1	R2T6	2	R2T2	2	3	8	5	0.48	0.58	1	1	1	-5	1
24164897	peSSE-FI	male	37	1524845995135	2	14	R2T1	4	R2T2	3	R2T3	6	R2T4	5	R2T5	1	R2T6	2	R2T2	2	3	8	5	0.48	0.58	0	1	1	8	0
24164897	peSSE-FI	male	37	1524845997638	2	15	R2T1	4	R2T2	3	R2T3	6	R2T4	5	R2T5	1	R2T6	2	R2T2	2	3	8	5	0.48	0.58	0	1	1	8	0
24164897	peSSE-FI	male	37	1524846000032	2	16	R2T1	4	R2T2	3	R2T3	6	R2T4	5	R2T5	1	R2T6	2	R2T2	2	3	8	5	0.48	0.58	0	0	1	8	0
24164897	peSSE-FI	male	37	1524846002719	2	17	R2T1	4	R2T2	3	R2T3	6	R2T4	5	R2T5	1	R2T6	2	R2T2	2	3	8	5	0.48	0.58	1	1	1	-5	1
24164897	peSSE-FI	male	37	1524846005213	2	18	R2T1	4	R2T2	3	R2T3	6	R2T4	5	R2T5	1	R2T6	2	R2T2	2	3	8	5	0.48	0.58	1	1	1	-5	1
24164897	peSSE-FI	male	37	1524846007552	2	19	R2T1	4	R2T2	3	R2T3	6	R2T4	5	R2T5	1	R2T6	2	R2T2	2	3	8	5	0.48	0.58	1	1	1	-5	1
24164897	peSSE-FI	male	37	1524846009919	2	20	R2T1	4	R2T2	3	R2T3	6	R2T4	5	R2T5	1	R2T6	2	R2T2	2	3	8	5	0.48	0.58	0	1	1	8	0
24164897	peSSE-FI	male	37	1524846012512	2	21	R2T1	4	R2T2	3	R2T3	6	R2T4	5	R2T5	1	R2T6	2	R2T2	2	3	8	5	0.48	0.58	0	1	1	8	0
24164897	peSSE-FI	male	37	1524846014973	2	22	R2T1	4	R2T2	3	R2T3	6	R2T4	5	R2T5	1	R2T6	2	R2T2	2	3	8	5	0.48	0.58	1	1	1	-5	1
24164897	peSSE-FI	male	37	1524846017415	2	23	R2T1	4	R2T2	3	R2T3	6	R2T4	5	R2T5	1	R2T6	2	R2T2	2	3	8	5	0.48	0.58	1	1	1	-5	1
24164897	peSSE-FI	male	37	1524846019702	2	24	R2T1	4	R2T2	3	R2T3	6	R2T4	5	R2T5	1	R2T6	2	R2T2	2	3	8	5	0.48	0.58	0	0	1	8	0
24164897	peSSE-FI	male	37	1524846022518	2	25	R2T1	4	R2T2	3	R2T3	6	R2T4	5	R2T5	1	R2T6	2	R2T2	2	3	8	5	0.48	0.58	1	1	1	-5	1
24164897	peSSE-FI	male	37	1524846024322	3	1	R3T1	5	R3T2	1	R3T3	2	R3T4	4	R3T5	3	R3T6	6	R3T2	2	1	9	4	0.6	0.67	1	1	1	-4	1
24164897	peSSE-FI	male	37	1524846035806	3	2	R3T1	5	R3T2	1	R3T3	2	R3T4	4	R3T5	3	R3T6	6	R3T2	2	1	9	4	0.6	0.67	0	1	1	9	0
24164897	peSSE-FI	male	37	1524846038845	3	3	R3T1	5	R3T2	1	R3T3	2	R3T4	4	R3T5	3	R3T6	6	R3T2	2	1	9	4	0.6	0.67	1	1	1	-4	1
24164897	peSSE-FI	male	37	1524846041634	3	4	R3T1	5	R3T2	1	R3T3	2	R3T4	4	R3T5	3	R3T6	6	R3T2	2	1	9	4	0.6	0.67	1	1	1	-4	1
24164897	peSSE-FI	male	37	1524846044691	3	5	R3T1	5	R3T2	1	R3T3	2	R3T4	4	R3T5	3	R3T6	6	R3T2	2	1	9	4	0.6	0.67	1	1	1	-4	1
24164897	peSSE-FI	male	37	1524846047711	3	6	R3T1	5	R3T2	1	R3T3	2	R3T4	4	R3T5	3	R3T6	6	R3T2	2	1	9	4	0.6	0.67	1	1	1	-4	1
